node,degree,in_degree,out_degree,pagerank,interval_start,interval_end
26,2,0,2,0.0025220482526982706,2019-03-29 11:15:00,2019-03-29 11:30:00
30,1,0,1,0.0025220482526982706,2019-03-29 11:15:00,2019-03-29 11:30:00
35,1,1,0,0.005884299215247053,2019-03-29 11:15:00,2019-03-29 11:30:00
37,5,3,2,0.007494061254171437,2019-03-29 11:15:00,2019-03-29 11:30:00
40,1,0,1,0.0025220482526982706,2019-03-29 11:15:00,2019-03-29 11:30:00
41,1,0,1,0.0025220482526982706,2019-03-29 11:15:00,2019-03-29 11:30:00
57,3,1,2,0.004386553128250707,2019-03-29 11:15:00,2019-03-29 11:30:00
58,2,1,1,0.003518958496412537,2019-03-29 11:15:00,2019-03-29 11:30:00
61,2,1,1,0.01680078421701239,2019-03-29 11:15:00,2019-03-29 11:30:00
62,3,1,2,0.005611737165820819,2019-03-29 11:15:00,2019-03-29 11:30:00
68,2,1,1,0.004665986596147086,2019-03-29 11:15:00,2019-03-29 11:30:00
74,2,1,1,0.01680078421701239,2019-03-29 11:15:00,2019-03-29 11:30:00
84,2,0,2,0.0025220482526982706,2019-03-29 11:15:00,2019-03-29 11:30:00
86,3,0,3,0.0025220482526982706,2019-03-29 11:15:00,2019-03-29 11:30:00
87,1,1,0,0.0037650515030665617,2019-03-29 11:15:00,2019-03-29 11:30:00
88,3,1,2,0.004386553128250707,2019-03-29 11:15:00,2019-03-29 11:30:00
89,4,1,3,0.004386553128250707,2019-03-29 11:15:00,2019-03-29 11:30:00
98,1,1,0,0.004665986596147086,2019-03-29 11:15:00,2019-03-29 11:30:00
103,1,0,1,0.0025220482526982706,2019-03-29 11:15:00,2019-03-29 11:30:00
108,7,4,3,0.013310701933787845,2019-03-29 11:15:00,2019-03-29 11:30:00
109,2,0,2,0.0025220482526982706,2019-03-29 11:15:00,2019-03-29 11:30:00
110,1,1,0,0.004665986596147086,2019-03-29 11:15:00,2019-03-29 11:30:00
111,4,0,4,0.0025220482526982706,2019-03-29 11:15:00,2019-03-29 11:30:00
113,2,1,1,0.013286469214224892,2019-03-29 11:15:00,2019-03-29 11:30:00
114,5,2,3,0.005821255769453774,2019-03-29 11:15:00,2019-03-29 11:30:00
115,2,1,1,0.00435341954543314,2019-03-29 11:15:00,2019-03-29 11:30:00
117,1,1,0,0.004386553128250707,2019-03-29 11:15:00,2019-03-29 11:30:00
118,7,5,2,0.01477240643508726,2019-03-29 11:15:00,2019-03-29 11:30:00
119,2,1,1,0.01680078421701239,2019-03-29 11:15:00,2019-03-29 11:30:00
125,7,4,3,0.010903232849758873,2019-03-29 11:15:00,2019-03-29 11:30:00
132,5,2,3,0.004665986596147086,2019-03-29 11:15:00,2019-03-29 11:30:00
136,7,3,4,0.008940563950455999,2019-03-29 11:15:00,2019-03-29 11:30:00
137,9,7,2,0.0253212790104723,2019-03-29 11:15:00,2019-03-29 11:30:00
139,1,1,0,0.003518958496412537,2019-03-29 11:15:00,2019-03-29 11:30:00
140,4,2,2,0.007910024027071189,2019-03-29 11:15:00,2019-03-29 11:30:00
150,4,3,1,0.1147695777318504,2019-03-29 11:15:00,2019-03-29 11:30:00
152,4,3,1,0.004487325067526351,2019-03-29 11:15:00,2019-03-29 11:30:00
153,3,1,2,0.004386553128250707,2019-03-29 11:15:00,2019-03-29 11:30:00
156,1,1,0,0.0038442160639895794,2019-03-29 11:15:00,2019-03-29 11:30:00
157,8,3,5,0.005863425802516929,2019-03-29 11:15:00,2019-03-29 11:30:00
161,4,2,2,0.004665986596147086,2019-03-29 11:15:00,2019-03-29 11:30:00
163,5,1,4,0.005513501230234948,2019-03-29 11:15:00,2019-03-29 11:30:00
167,5,4,1,0.035422130850154915,2019-03-29 11:15:00,2019-03-29 11:30:00
168,2,2,0,0.008024968333212642,2019-03-29 11:15:00,2019-03-29 11:30:00
169,3,2,1,0.003951340481664147,2019-03-29 11:15:00,2019-03-29 11:30:00
171,3,1,2,0.004386553128250707,2019-03-29 11:15:00,2019-03-29 11:30:00
172,2,0,2,0.0025220482526982706,2019-03-29 11:15:00,2019-03-29 11:30:00
176,3,2,1,0.031079520181326516,2019-03-29 11:15:00,2019-03-29 11:30:00
188,5,1,4,0.004386553128250707,2019-03-29 11:15:00,2019-03-29 11:30:00
190,8,2,6,0.005211852351205998,2019-03-29 11:15:00,2019-03-29 11:30:00
194,1,0,1,0.0025220482526982706,2019-03-29 11:15:00,2019-03-29 11:30:00
195,1,1,0,0.003454300690474489,2019-03-29 11:15:00,2019-03-29 11:30:00
196,4,2,2,0.004308663538905617,2019-03-29 11:15:00,2019-03-29 11:30:00
200,2,2,0,0.005665249512067833,2019-03-29 11:15:00,2019-03-29 11:30:00
201,2,1,1,0.00570744596796409,2019-03-29 11:15:00,2019-03-29 11:30:00
1,4,4,0,0.010437691652075084,2019-03-29 11:30:00,2019-03-29 11:45:00
2,3,3,0,0.025806801343471332,2019-03-29 11:30:00,2019-03-29 11:45:00
5,2,1,1,0.018329680889814567,2019-03-29 11:30:00,2019-03-29 11:45:00
10,3,0,3,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
11,2,1,1,0.018329680889814567,2019-03-29 11:30:00,2019-03-29 11:45:00
13,2,2,0,0.004313381803410173,2019-03-29 11:30:00,2019-03-29 11:45:00
15,2,2,0,0.003923306177073677,2019-03-29 11:30:00,2019-03-29 11:45:00
16,2,2,0,0.006693210669608528,2019-03-29 11:30:00,2019-03-29 11:45:00
18,3,2,1,0.004621903325572974,2019-03-29 11:30:00,2019-03-29 11:45:00
19,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
20,3,2,1,0.033906282481564944,2019-03-29 11:30:00,2019-03-29 11:45:00
23,1,1,0,0.006088409676014097,2019-03-29 11:30:00,2019-03-29 11:45:00
37,3,0,3,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
41,2,0,2,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
46,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
57,3,2,1,0.03390628248156495,2019-03-29 11:30:00,2019-03-29 11:45:00
58,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
61,2,1,1,0.018329680889814567,2019-03-29 11:30:00,2019-03-29 11:45:00
62,2,0,2,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
74,2,1,1,0.018329680889814567,2019-03-29 11:30:00,2019-03-29 11:45:00
79,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
84,2,0,2,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
86,2,0,2,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
87,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
98,1,1,0,0.0050935330560831675,2019-03-29 11:30:00,2019-03-29 11:45:00
103,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
108,4,0,4,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
109,3,2,1,0.010584429443883422,2019-03-29 11:30:00,2019-03-29 11:45:00
110,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
111,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
113,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
114,6,4,2,0.07848612627554802,2019-03-29 11:30:00,2019-03-29 11:45:00
117,1,1,0,0.0050935330560831675,2019-03-29 11:30:00,2019-03-29 11:45:00
118,4,3,1,0.009774440572121132,2019-03-29 11:30:00,2019-03-29 11:45:00
119,3,1,2,0.004788608750473465,2019-03-29 11:30:00,2019-03-29 11:45:00
121,1,1,0,0.0050935330560831675,2019-03-29 11:30:00,2019-03-29 11:45:00
125,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
128,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
132,5,3,2,0.00743398681410215,2019-03-29 11:30:00,2019-03-29 11:45:00
136,4,3,1,0.02064637860053453,2019-03-29 11:30:00,2019-03-29 11:45:00
137,4,2,2,0.008859667655292025,2019-03-29 11:30:00,2019-03-29 11:45:00
140,1,1,0,0.0050935330560831675,2019-03-29 11:30:00,2019-03-29 11:45:00
150,3,2,1,0.04337629571608749,2019-03-29 11:30:00,2019-03-29 11:45:00
152,4,3,1,0.00824265120787151,2019-03-29 11:30:00,2019-03-29 11:45:00
153,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
156,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
157,2,1,1,0.0033381927375689307,2019-03-29 11:30:00,2019-03-29 11:45:00
161,3,0,3,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
163,1,1,0,0.0050935330560831675,2019-03-29 11:30:00,2019-03-29 11:45:00
167,5,4,1,0.05563817570693682,2019-03-29 11:30:00,2019-03-29 11:45:00
169,4,3,1,0.005873684308756162,2019-03-29 11:30:00,2019-03-29 11:45:00
171,4,1,3,0.00384175207289998,2019-03-29 11:30:00,2019-03-29 11:45:00
172,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
176,4,3,1,0.03131018221627322,2019-03-29 11:30:00,2019-03-29 11:45:00
188,3,1,2,0.00384175207289998,2019-03-29 11:30:00,2019-03-29 11:45:00
190,2,1,1,0.003923306177073677,2019-03-29 11:30:00,2019-03-29 11:45:00
196,2,1,1,0.003533230550737179,2019-03-29 11:30:00,2019-03-29 11:45:00
198,1,0,1,0.002753079298064185,2019-03-29 11:30:00,2019-03-29 11:45:00
1,2,2,0,0.008263320233254465,2019-03-29 11:45:00,2019-03-29 12:00:00
2,1,1,0,0.005798651815133978,2019-03-29 11:45:00,2019-03-29 12:00:00
5,2,1,1,0.02084320925637093,2019-03-29 11:45:00,2019-03-29 12:00:00
10,1,1,0,0.0066055764074255795,2019-03-29 11:45:00,2019-03-29 12:00:00
16,3,1,2,0.005451344621340488,2019-03-29 11:45:00,2019-03-29 12:00:00
18,4,2,2,0.011882678638504255,2019-03-29 11:45:00,2019-03-29 12:00:00
19,6,4,2,0.011070357796914763,2019-03-29 11:45:00,2019-03-29 12:00:00
20,4,2,2,0.010085478039317303,2019-03-29 11:45:00,2019-03-29 12:00:00
23,3,2,1,0.029697674928380345,2019-03-29 11:45:00,2019-03-29 12:00:00
40,2,0,2,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
41,1,0,1,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
46,5,1,4,0.004573137866292092,2019-03-29 11:45:00,2019-03-29 12:00:00
58,5,1,4,0.004466464863743028,2019-03-29 11:45:00,2019-03-29 12:00:00
62,2,0,2,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
67,2,2,0,0.006783531572731436,2019-03-29 11:45:00,2019-03-29 12:00:00
68,2,2,0,0.009624086707228856,2019-03-29 11:45:00,2019-03-29 12:00:00
74,2,1,1,0.012612124586938542,2019-03-29 11:45:00,2019-03-29 12:00:00
79,2,0,2,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
84,2,0,2,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
86,1,1,0,0.004573137866292092,2019-03-29 11:45:00,2019-03-29 12:00:00
87,1,0,1,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
89,3,3,0,0.006049944040881761,2019-03-29 11:45:00,2019-03-29 12:00:00
98,5,2,3,0.008091484124285493,2019-03-29 11:45:00,2019-03-29 12:00:00
103,1,0,1,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
108,5,3,2,0.017619398268081045,2019-03-29 11:45:00,2019-03-29 12:00:00
109,1,1,0,0.012612124586938542,2019-03-29 11:45:00,2019-03-29 12:00:00
110,1,0,1,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
111,1,0,1,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
113,1,0,1,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
114,3,2,1,0.011064674050341238,2019-03-29 11:45:00,2019-03-29 12:00:00
115,1,1,0,0.004466464863743028,2019-03-29 11:45:00,2019-03-29 12:00:00
117,3,1,2,0.005451344621340488,2019-03-29 11:45:00,2019-03-29 12:00:00
118,8,3,5,0.008463025717915875,2019-03-29 11:45:00,2019-03-29 12:00:00
121,2,2,0,0.012992951584834038,2019-03-29 11:45:00,2019-03-29 12:00:00
125,2,1,1,0.004466464863743028,2019-03-29 11:45:00,2019-03-29 12:00:00
126,1,1,0,0.007421104136535406,2019-03-29 11:45:00,2019-03-29 12:00:00
128,1,0,1,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
132,4,3,1,0.008463025717915875,2019-03-29 11:45:00,2019-03-29 12:00:00
134,1,0,1,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
136,6,3,3,0.021469184401592015,2019-03-29 11:45:00,2019-03-29 12:00:00
137,1,1,0,0.004466464863743028,2019-03-29 11:45:00,2019-03-29 12:00:00
140,1,1,0,0.005798651815133978,2019-03-29 11:45:00,2019-03-29 12:00:00
150,3,1,2,0.005451344621340488,2019-03-29 11:45:00,2019-03-29 12:00:00
152,2,1,1,0.008185226753288845,2019-03-29 11:45:00,2019-03-29 12:00:00
155,1,1,0,0.005798651815133978,2019-03-29 11:45:00,2019-03-29 12:00:00
156,1,0,1,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
157,5,3,2,0.022295878088436503,2019-03-29 11:45:00,2019-03-29 12:00:00
159,1,1,0,0.005451344621340488,2019-03-29 11:45:00,2019-03-29 12:00:00
161,3,2,1,0.007719942530655112,2019-03-29 11:45:00,2019-03-29 12:00:00
163,2,1,1,0.00408349175472994,2019-03-29 11:45:00,2019-03-29 12:00:00
167,3,2,1,0.03855214060038976,2019-03-29 11:45:00,2019-03-29 12:00:00
169,1,1,0,0.005798651815133978,2019-03-29 11:45:00,2019-03-29 12:00:00
171,1,0,1,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
174,1,0,1,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
176,6,4,2,0.08213606380220984,2019-03-29 11:45:00,2019-03-29 12:00:00
189,1,1,0,0.007839743160768095,2019-03-29 11:45:00,2019-03-29 12:00:00
190,2,0,2,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
195,2,0,2,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
198,1,0,1,0.00313427791235208,2019-03-29 11:45:00,2019-03-29 12:00:00
202,1,1,0,0.004573137866292092,2019-03-29 11:45:00,2019-03-29 12:00:00
1,1,1,0,0.00417605161609754,2019-03-29 12:00:00,2019-03-29 12:15:00
5,2,1,1,0.019482320384372743,2019-03-29 12:00:00,2019-03-29 12:15:00
10,1,1,0,0.005421609306076257,2019-03-29 12:00:00,2019-03-29 12:15:00
16,5,1,4,0.0037213455741580345,2019-03-29 12:00:00,2019-03-29 12:15:00
18,5,4,1,0.010905725111251553,2019-03-29 12:00:00,2019-03-29 12:15:00
19,5,2,3,0.006913222060120799,2019-03-29 12:00:00,2019-03-29 12:15:00
20,3,2,1,0.006648023391453036,2019-03-29 12:00:00,2019-03-29 12:15:00
22,1,1,0,0.009646224150649774,2019-03-29 12:00:00,2019-03-29 12:15:00
23,2,2,0,0.006667166996054973,2019-03-29 12:00:00,2019-03-29 12:15:00
40,2,0,2,0.0029304939261188237,2019-03-29 12:00:00,2019-03-29 12:15:00
41,3,2,1,0.08196307356255317,2019-03-29 12:00:00,2019-03-29 12:15:00
46,5,1,4,0.006528479349847088,2019-03-29 12:00:00,2019-03-29 12:15:00
50,2,1,1,0.0049542715600080466,2019-03-29 12:00:00,2019-03-29 12:15:00
58,1,0,1,0.0029304939261188237,2019-03-29 12:00:00,2019-03-29 12:15:00
61,1,0,1,0.0029304939261188237,2019-03-29 12:00:00,2019-03-29 12:15:00
62,7,3,4,0.02197535942426309,2019-03-29 12:00:00,2019-03-29 12:15:00
67,3,3,0,0.010275437259922776,2019-03-29 12:00:00,2019-03-29 12:15:00
68,4,2,2,0.015799503559426067,2019-03-29 12:00:00,2019-03-29 12:15:00
74,3,1,2,0.008489066249050974,2019-03-29 12:00:00,2019-03-29 12:15:00
79,2,0,2,0.0029304939261188237,2019-03-29 12:00:00,2019-03-29 12:15:00
84,1,0,1,0.0029304939261188237,2019-03-29 12:00:00,2019-03-29 12:15:00
87,1,1,0,0.009283892982448926,2019-03-29 12:00:00,2019-03-29 12:15:00
89,3,3,0,0.007092921231583442,2019-03-29 12:00:00,2019-03-29 12:15:00
98,3,1,2,0.005096859758186896,2019-03-29 12:00:00,2019-03-29 12:15:00
103,3,1,2,0.005096859758186896,2019-03-29 12:00:00,2019-03-29 12:15:00
108,8,6,2,0.01686106641724808,2019-03-29 12:00:00,2019-03-29 12:15:00
109,2,0,2,0.0029304939261188237,2019-03-29 12:00:00,2019-03-29 12:15:00
110,3,2,1,0.008775944511819908,2019-03-29 12:00:00,2019-03-29 12:15:00
111,4,1,3,0.0037213455741580345,2019-03-29 12:00:00,2019-03-29 12:15:00
112,1,0,1,0.0029304939261188237,2019-03-29 12:00:00,2019-03-29 12:15:00
113,3,1,2,0.003984962790171105,2019-03-29 12:00:00,2019-03-29 12:15:00
114,2,1,1,0.0043179696946070295,2019-03-29 12:00:00,2019-03-29 12:15:00
115,2,2,0,0.008655455314186383,2019-03-29 12:00:00,2019-03-29 12:15:00
117,1,0,1,0.0029304939261188237,2019-03-29 12:00:00,2019-03-29 12:15:00
118,11,6,5,0.02116175063025175,2019-03-29 12:00:00,2019-03-29 12:15:00
121,4,2,2,0.014946378085144879,2019-03-29 12:00:00,2019-03-29 12:15:00
126,3,2,1,0.011072978787658356,2019-03-29 12:00:00,2019-03-29 12:15:00
132,1,0,1,0.0029304939261188237,2019-03-29 12:00:00,2019-03-29 12:15:00
136,7,2,5,0.013767934039980513,2019-03-29 12:00:00,2019-03-29 12:15:00
137,4,2,2,0.016796056559037882,2019-03-29 12:00:00,2019-03-29 12:15:00
140,2,2,0,0.011124113315766054,2019-03-29 12:00:00,2019-03-29 12:15:00
150,2,1,1,0.019482320384372743,2019-03-29 12:00:00,2019-03-29 12:15:00
152,4,2,2,0.009767352282202175,2019-03-29 12:00:00,2019-03-29 12:15:00
153,1,0,1,0.0029304939261188237,2019-03-29 12:00:00,2019-03-29 12:15:00
157,2,1,1,0.006538764189986626,2019-03-29 12:00:00,2019-03-29 12:15:00
161,4,3,1,0.011414924344511062,2019-03-29 12:00:00,2019-03-29 12:15:00
163,1,0,1,0.0029304939261188237,2019-03-29 12:00:00,2019-03-29 12:15:00
167,4,2,2,0.009429591422323039,2019-03-29 12:00:00,2019-03-29 12:15:00
169,2,2,0,0.012588401365344833,2019-03-29 12:00:00,2019-03-29 12:15:00
170,1,1,0,0.009646224150649774,2019-03-29 12:00:00,2019-03-29 12:15:00
174,1,0,1,0.0029304939261188237,2019-03-29 12:00:00,2019-03-29 12:15:00
176,3,1,2,0.005096859758186896,2019-03-29 12:00:00,2019-03-29 12:15:00
189,1,1,0,0.004889444426231576,2019-03-29 12:00:00,2019-03-29 12:15:00
190,4,1,3,0.0071420282357830545,2019-03-29 12:00:00,2019-03-29 12:15:00
195,3,2,1,0.00791272468603369,2019-03-29 12:00:00,2019-03-29 12:15:00
198,1,0,1,0.0029304939261188237,2019-03-29 12:00:00,2019-03-29 12:15:00
201,2,1,1,0.019482320384372743,2019-03-29 12:00:00,2019-03-29 12:15:00
202,5,3,2,0.02240664718524581,2019-03-29 12:00:00,2019-03-29 12:15:00
5,5,2,3,0.007686322043487069,2019-03-29 12:15:00,2019-03-29 12:30:00
10,1,1,0,0.006161153416767249,2019-03-29 12:15:00,2019-03-29 12:30:00
15,1,1,0,0.007260741922870203,2019-03-29 12:15:00,2019-03-29 12:30:00
16,5,1,4,0.004228957751514192,2019-03-29 12:15:00,2019-03-29 12:30:00
18,2,2,0,0.00713565730754298,2019-03-29 12:15:00,2019-03-29 12:30:00
19,1,1,0,0.0055082728162113214,2019-03-29 12:15:00,2019-03-29 12:30:00
20,1,1,0,0.004273866864879466,2019-03-29 12:15:00,2019-03-29 12:30:00
21,1,0,1,0.003330223588935574,2019-03-29 12:15:00,2019-03-29 12:30:00
22,1,1,0,0.006161153416767249,2019-03-29 12:15:00,2019-03-29 12:30:00
23,3,2,1,0.007180566420908254,2019-03-29 12:15:00,2019-03-29 12:30:00
37,2,0,2,0.003330223588935574,2019-03-29 12:15:00,2019-03-29 12:30:00
41,4,2,2,0.008254022121787299,2019-03-29 12:15:00,2019-03-29 12:30:00
50,1,1,0,0.004273866864879466,2019-03-29 12:15:00,2019-03-29 12:30:00
57,2,0,2,0.003330223588935574,2019-03-29 12:15:00,2019-03-29 12:30:00
58,2,1,1,0.009434349294561883,2019-03-29 12:15:00,2019-03-29 12:30:00
62,6,3,3,0.01072565088048754,2019-03-29 12:15:00,2019-03-29 12:30:00
67,4,2,2,0.007831837406788557,2019-03-29 12:15:00,2019-03-29 12:30:00
68,1,0,1,0.003330223588935574,2019-03-29 12:15:00,2019-03-29 12:30:00
69,1,0,1,0.003330223588935574,2019-03-29 12:15:00,2019-03-29 12:30:00
70,2,1,1,0.006161153416767249,2019-03-29 12:15:00,2019-03-29 12:30:00
74,3,1,2,0.007260741922870203,2019-03-29 12:15:00,2019-03-29 12:30:00
79,1,1,0,0.0066591078599631025,2019-03-29 12:15:00,2019-03-29 12:30:00
84,1,0,1,0.003330223588935574,2019-03-29 12:15:00,2019-03-29 12:30:00
85,1,1,0,0.0066591078599631025,2019-03-29 12:15:00,2019-03-29 12:30:00
86,1,0,1,0.003330223588935574,2019-03-29 12:15:00,2019-03-29 12:30:00
87,2,1,1,0.010672367569126547,2019-03-29 12:15:00,2019-03-29 12:30:00
98,2,0,2,0.003330223588935574,2019-03-29 12:15:00,2019-03-29 12:30:00
103,2,1,1,0.02202274189943745,2019-03-29 12:15:00,2019-03-29 12:30:00
108,5,2,3,0.009669487035703136,2019-03-29 12:15:00,2019-03-29 12:30:00
109,3,1,2,0.006838557207871462,2019-03-29 12:15:00,2019-03-29 12:30:00
110,2,2,0,0.010561146533167594,2019-03-29 12:15:00,2019-03-29 12:30:00
111,4,1,3,0.004228957751514192,2019-03-29 12:15:00,2019-03-29 12:30:00
112,1,1,0,0.004745688502851411,2019-03-29 12:15:00,2019-03-29 12:30:00
113,2,1,1,0.0045285358057070655,2019-03-29 12:15:00,2019-03-29 12:30:00
114,1,1,0,0.011350324280445216,2019-03-29 12:15:00,2019-03-29 12:30:00
115,1,1,0,0.0045285358057070655,2019-03-29 12:15:00,2019-03-29 12:30:00
118,3,2,1,0.01868709343900862,2019-03-29 12:15:00,2019-03-29 12:30:00
121,4,1,3,0.0259090362841588,2019-03-29 12:15:00,2019-03-29 12:30:00
126,2,0,2,0.003330223588935574,2019-03-29 12:15:00,2019-03-29 12:30:00
136,5,3,2,0.01806414742091713,2019-03-29 12:15:00,2019-03-29 12:30:00
137,4,2,2,0.010943863821843317,2019-03-29 12:15:00,2019-03-29 12:30:00
139,3,2,1,0.00564442266543003,2019-03-29 12:15:00,2019-03-29 12:30:00
140,6,3,3,0.010452213477065368,2019-03-29 12:15:00,2019-03-29 12:30:00
150,2,1,1,0.02202274189943745,2019-03-29 12:15:00,2019-03-29 12:30:00
152,7,4,3,0.011932716785234582,2019-03-29 12:15:00,2019-03-29 12:30:00
153,1,1,0,0.013771483870141541,2019-03-29 12:15:00,2019-03-29 12:30:00
156,1,1,0,0.008128428365064248,2019-03-29 12:15:00,2019-03-29 12:30:00
157,4,2,2,0.009247302320704396,2019-03-29 12:15:00,2019-03-29 12:30:00
161,3,3,0,0.009542470769857196,2019-03-29 12:15:00,2019-03-29 12:30:00
163,1,0,1,0.003330223588935574,2019-03-29 12:15:00,2019-03-29 12:30:00
167,4,2,2,0.008254022121787299,2019-03-29 12:15:00,2019-03-29 12:30:00
169,4,3,1,0.012282449224419189,2019-03-29 12:15:00,2019-03-29 12:30:00
174,1,0,1,0.003330223588935574,2019-03-29 12:15:00,2019-03-29 12:30:00
176,4,1,3,0.004646993206486597,2019-03-29 12:15:00,2019-03-29 12:30:00
188,1,1,0,0.012403094969530824,2019-03-29 12:15:00,2019-03-29 12:30:00
190,3,0,3,0.003330223588935574,2019-03-29 12:15:00,2019-03-29 12:30:00
194,1,1,0,0.00856768966839565,2019-03-29 12:15:00,2019-03-29 12:30:00
195,1,1,0,0.006070202043497565,2019-03-29 12:15:00,2019-03-29 12:30:00
201,2,1,1,0.02202274189943745,2019-03-29 12:15:00,2019-03-29 12:30:00
202,3,2,1,0.026558910304149,2019-03-29 12:15:00,2019-03-29 12:30:00
1,1,0,1,0.002910385879012435,2019-03-29 12:30:00,2019-03-29 12:45:00
5,2,1,1,0.019364915609791266,2019-03-29 12:30:00,2019-03-29 12:45:00
10,1,0,1,0.002910385879012435,2019-03-29 12:30:00,2019-03-29 12:45:00
15,1,1,0,0.004579972454995732,2019-03-29 12:30:00,2019-03-29 12:45:00
16,3,1,2,0.005062090340329171,2019-03-29 12:30:00,2019-03-29 12:45:00
18,2,2,0,0.0064268290759989756,2019-03-29 12:30:00,2019-03-29 12:45:00
19,1,1,0,0.006048221021331034,2019-03-29 12:30:00,2019-03-29 12:45:00
20,3,1,2,0.005384513192207735,2019-03-29 12:30:00,2019-03-29 12:45:00
21,1,0,1,0.002910385879012435,2019-03-29 12:30:00,2019-03-29 12:45:00
22,2,2,0,0.008522348334526333,2019-03-29 12:30:00,2019-03-29 12:45:00
23,1,0,1,0.002910385879012435,2019-03-29 12:30:00,2019-03-29 12:45:00
28,1,0,1,0.002910385879012435,2019-03-29 12:30:00,2019-03-29 12:45:00
35,2,1,1,0.007487836586190767,2019-03-29 12:30:00,2019-03-29 12:45:00
37,1,0,1,0.002910385879012435,2019-03-29 12:30:00,2019-03-29 12:45:00
41,1,0,1,0.002910385879012435,2019-03-29 12:30:00,2019-03-29 12:45:00
46,1,1,0,0.009275993351673381,2019-03-29 12:30:00,2019-03-29 12:45:00
50,1,1,0,0.0068913719497673415,2019-03-29 12:30:00,2019-03-29 12:45:00
57,1,0,1,0.002910385879012435,2019-03-29 12:30:00,2019-03-29 12:45:00
58,2,2,0,0.013072443549172686,2019-03-29 12:30:00,2019-03-29 12:45:00
61,1,0,1,0.002910385879012435,2019-03-29 12:30:00,2019-03-29 12:45:00
62,6,4,2,0.05227397507134895,2019-03-29 12:30:00,2019-03-29 12:45:00
67,6,2,4,0.006837741850017448,2019-03-29 12:30:00,2019-03-29 12:45:00
68,1,0,1,0.002910385879012435,2019-03-29 12:30:00,2019-03-29 12:45:00
70,1,0,1,0.002910385879012435,2019-03-29 12:30:00,2019-03-29 12:45:00
74,3,2,1,0.0058170361115933815,2019-03-29 12:30:00,2019-03-29 12:45:00
79,1,1,0,0.004363614536822148,2019-03-29 12:30:00,2019-03-29 12:45:00
84,1,0,1,0.002910385879012435,2019-03-29 12:30:00,2019-03-29 12:45:00
85,1,1,0,0.004363614536822148,2019-03-29 12:30:00,2019-03-29 12:45:00
86,2,1,1,0.006048221021331034,2019-03-29 12:30:00,2019-03-29 12:45:00
87,2,1,1,0.019364915609791266,2019-03-29 12:30:00,2019-03-29 12:45:00
88,1,1,0,0.004297627660648252,2019-03-29 12:30:00,2019-03-29 12:45:00
89,2,2,0,0.006557407674796693,2019-03-29 12:30:00,2019-03-29 12:45:00
